file_path,language,text,label,generator,source,compression_level
data/fake/sinhala\fake_sin_0792.wav,Sinhala,"( sin_2241_9030374175 "" මීමුරේ තව දුරටත් ආරක්ෂිත තැනක් නොවෙයි "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0793.wav,Sinhala,"( sin_4499_2591708145 "" රබර් කිරි එක මහ විසාල බැලුමක් වගේ පිම්බෙන්ට පටන් ගත්තා "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0794.wav,Sinhala,"( sin_2241_5577248646 "" තායිලන්තයේ විශාලතම නගරය වන්නේ බැංකොක්ය "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0795.wav,Sinhala,"( sin_2282_2381226010 "" මුහමාලේ බංකර් වලට මූලිකවම දැම්මෙ යාපනේ අය "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0796.wav,Sinhala,"( sin_5681_9073636069 "" මෙම කුණාටුව මීටර් හතක් දක්වා උස්ව නැඟී තිබුණි "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0797.wav,Sinhala,"( sin_4191_3139393731 "" මුල් අවස්ථාවේදී වැඩි කලබලයක් නොමැතිව නීති සම්මත කර ගන්නවා "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0798.wav,Sinhala,"( sin_9228_4963895869 "" එතැන් පටන් එය මට පරිහරණය කරන්නට සිතෙන්නේ නැහැ "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0799.wav,Sinhala,"( sin_2241_0817100025 "" අප යුද්ධයේ පළමු පියවරේදීම පරාද වී අවසානය "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0800.wav,Sinhala,"( sin_6897_6958731775 "" රැකියා කටයුතු පිළිබඳ ඉදිරි ගමනක් පෙන්නුම් කරයි "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0801.wav,Sinhala,"( sin_3688_8382914210 "" මෙම සත්ත්වයා යුරෝපීය රටවල සුරතලයට ඇතිකරන සතෙකි "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0802.wav,Sinhala,"( sin_3688_5112564604 "" ඉන්නෙත් මෙල්බන් ටවුමේ ඉඳන් ගොඩක් ඈත ගමකලුනේ "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0803.wav,Sinhala,"( sin_4191_0174096250 "" මෙම දියකඩනය ඉදිකිරීමට පළමුවරට වැලි භාවිතා කළේය "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0804.wav,Sinhala,"( sin_4499_8955203282 "" හැබැයි සමන් මහත්තයාව නම් දැකල තියෙනවා හොඳට "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0805.wav,Sinhala,"( sin_3688_0347415167 "" මෙම අකුසල් සියලු පව් යනුවෙන් සඳහන් කළ හැකිය "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0806.wav,Sinhala,"( sin_5681_3864108836 "" මෙම පනත ගැනවත් කිසිම දෙයක් කරන එකක් නැහැ "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0807.wav,Sinhala,"( sin_6314_1703704458 "" රටේ තත්ත්වය කලාවට යහපත් කියලා ඔබට හිතෙනවද "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0808.wav,Sinhala,"( sin_7183_3615086775 "" ධනවත්ම පවුලක දරැවකුට ඇර එය කරන්නට හැකියාවක් නැහැ "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0809.wav,Sinhala,"( sin_5681_2575118167 "" ලෝකයේ ඕනෑම ස්ථානයකට ගොස් සටන් කළ හැකි ශක්තියක් තිබෙනවා "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0810.wav,Sinhala,"( sin_6897_2252592779 "" මොනතරම් ගැඹුරු අවබෝධයක් මේ සිත ගැන තිබිල තියෙනවද "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0811.wav,Sinhala,"( sin_4499_2763284720 "" ඔහු ජීවත් වුණේ පාලම්පූර් හි තිබූ දැවැන්ත මන්දිරයකයි "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0812.wav,Sinhala,"( sin_3531_7179153359 "" මම කවදාවත් සැම්සන් මහත්තයා හම්බ වෙන්ඩ ගියේ නැහැ "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0813.wav,Sinhala,"( sin_3688_6359812202 "" පිට්ටනියේ ගේට්ටුවෙන් ඇතුලට අඩියක් වත් යන්න ලැබෙන්නේ නැහැ "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0814.wav,Sinhala,"( sin_2241_2455158637 "" මුලින්ම පුතෙක් ලැබුණු එක හොඳයි කියලා දැන් හිතෙනවා "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0815.wav,Sinhala,"( sin_3688_4608128553 "" මෙම පාලම ඉදිකරනවා කියන විට විපක්ෂයේ සමහර නායකයෝ විහිළුවක් ලෙසට සැලකුවා "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0816.wav,Sinhala,"( sin_2282_3224825662 "" මෙන්න කතන්දරකාරයා ගේ සමාජ සේවයෙන් බිඳක් මෙන්න "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0817.wav,Sinhala,"( sin_7183_9837514932 "" මෙහි දී බැල්ලට ද බල්ලාට මෙන් ම නිදහස හිමි ය "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0818.wav,Sinhala,"( sin_3688_2536453099 "" එම අඩුවත් ඔබට සපුරාලීමට අවස්ථාව ලැබෙවායි පතනවා "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0819.wav,Sinhala,"( sin_3531_8564267184 "" දේශපාලන හා සමාජ වටපිටාවද සලකා බැලිය යුතුය "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0820.wav,Sinhala,"( sin_2241_7029336488 "" මෙම ස්තූපය ගජබා රජු විසින් දෙවන වරට විශාල කොට බඳවා ඇත "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0821.wav,Sinhala,"( sin_4499_2841235684 "" රැකියා කටයුතු යහපත් ලෙස කරගෙන යාමට හැකිවේ "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0822.wav,Sinhala,"( sin_5681_3483862106 "" මගේ තුන්වන උපසිරැසියෙන් හමුවෙන තෙක් සමුගන්නම් "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0823.wav,Sinhala,"( sin_6897_1297242168 "" වැඩි දුරටත් සංගීතය විධිමත්ව හදාරන්න උපදෙස් දුන්නා "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0824.wav,Sinhala,"( sin_4191_4449174786 "" මුහුණුපොතෙන් ද මෙය බෙදා හදා ගන්නා බව දැක්කා "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0825.wav,Sinhala,"( sin_6314_6974906822 "" ෂේන් වෝන් විසින් දරා තිබූ එම වාර්තාව මුරලිදරන් විසින් අභිබවන ලදි "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0826.wav,Sinhala,"( sin_3688_9721183432 "" මේ හැමඑකක්ම පිටකොටුවෙන් අඩු මිලකට ගන්න පුලුවන් "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0827.wav,Sinhala,"( sin_9228_9771838233 "" මා විමසූයේ එවන් නීතියක් ඇත්තේ කොහේද යන්නයි "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0828.wav,Sinhala,"( sin_3688_7911743379 "" මෙහි සැරයටියේ වුවමනාව කුමක් ද යන්න පැහැදිලිය "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0829.wav,Sinhala,"( sin_7183_2253379439 "" මෙම ස්වාමි භාර්යා යුතුකම් ඉටුවන පවුල් පරිසර සාර්ථකය "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0830.wav,Sinhala,"( sin_5681_8236608140 "" හොලිවුඩ් සුරූපිනී සෙලීනා ගෝමස් මේ දිනවල අලුත් වගකීමක් දරනවා "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0831.wav,Sinhala,"( sin_2282_9519354859 "" දෙවැනි අදියර නොවැම්බරයේ ආරම්භ කිරීමට නියමිතය "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0832.wav,Sinhala,"( sin_3531_9569998346 "" දුම්බර ගැමියා කියන පරිදි ලකේගල රාවණා රජුගේ බලකොටුවයි "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0833.wav,Sinhala,"( sin_2282_4633549482 "" ඉන්දියාව සමහරවිට සදාකාලික හතුරෙක් වෙන්නත් තිබුණා "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0834.wav,Sinhala,"( sin_4499_3418113093 "" සල්මන් ඛාන්ගෙ ෆිල්ම් එකක් නම් අතඅරින්නෙ නෑ "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0835.wav,Sinhala,"( sin_3688_0056473094 "" කොටුවෙන් පිට නගරය පිටකොටුවයි "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0836.wav,Sinhala,"( sin_4499_5491065672 "" මොකද තවමත් ඔවුන් යුද්ධයෙන් පීඩා විඳ විඳ ඉඳලා ගැලවුණා විතරනෙ "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0837.wav,Sinhala,"( sin_9228_7993990514 "" සමහර ජර්මානුවන් උතුරු ඇමෙරිකාවට පැමිණියහ "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0838.wav,Sinhala,"( sin_3531_3421166864 "" මුදු හා මාල කිහිපයක් ද මේ වලෙන් සොයා ගැනිණි "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0839.wav,Sinhala,"( sin_2241_1160192708 "" අධි මානසික බලයක් තිබේ යැයි කියන සියල්ලන්ටමය "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0840.wav,Sinhala,"( sin_3688_7927489278 "" කෙනෙක් බඩගෝස්තරය නැති වෙයි කියලා බයවෙලා "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0841.wav,Sinhala,"( sin_2282_6767204904 "" මෙතනදී ලොකු හැඩයක් හිටින්න ලොකු බැස්මකට බට දැම්මේ "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0842.wav,Sinhala,"( sin_4499_7572839883 "" රැජිණ වටා ඒකරාශිවීම මීමැස්සන්ගේ ස්වභාවයක් නිසා "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0843.wav,Sinhala,"( sin_4499_2587568002 "" යන්න කලින් ඔයාලගේ අදහස් පහලින් ලියා යන්න "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0844.wav,Sinhala,"( sin_9228_9764401127 "" ආජන්ටිනාවේ බුවනෝස් අයර්ස් හීදි මෙතුමානන් ලොවට බිහිවිය "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0845.wav,Sinhala,"( sin_6314_3360366490 "" හැබැයි කරුණාකරලා ඡන්දය ඉල්ලන්නම් ලෑස්ති වෙන්න එපා "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0846.wav,Sinhala,"( sin_6314_8509701074 "" සාදරයෙන් පිළිගන්නවා බයිස්කෝප් සිංහලෙන් කණ්ඩායමටත් "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0847.wav,Sinhala,"( sin_3531_2408005668 "" උඹට ඇමෙරිකාවේ පුරවැසිබාවය අරන් ඇමරිකානුවෙක් වෙන්න පුළුවන් "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0848.wav,Sinhala,"( sin_4499_4310038373 "" රඟපෑමෙන් යම් කිසි හොඳ දෙයක් කිරීම මුදලට වඩා අගයනවා "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0849.wav,Sinhala,"( sin_3688_6558026682 "" මුවමස් කියලා මී හරක් පැටවුන්ගේ මස් නම් දෙනවා "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0850.wav,Sinhala,"( sin_6314_4090790944 "" ඉස්සරනම් දකින දකින විච්චූරණ කෑම ජාති කනවා "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0851.wav,Sinhala,"( sin_4191_7529260011 "" අළුත් පාර ගියත් පරණ පාර දෙකම යන්නෙ එකම තැනට "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0852.wav,Sinhala,"( sin_2241_2326423655 "" උඹේ දරුවාට විශේෂ අවධානයක් දෙන්නට නොහැකිය "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0853.wav,Sinhala,"( sin_4191_6631088849 "" අන්තර්ජාතික බිහිරි තරඟ මුලින් ම ආරම්භ වුයේ පැරීසියේදීය "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0854.wav,Sinhala,"( sin_2241_6861382253 "" මේකට නායකත්වය දෙන්න සුදුසුම තමයි අපේ රජතුමා "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0855.wav,Sinhala,"( sin_2282_3926337952 "" මෙම පාලම සඳහා වැඩ ආරම්භ කරමින් ස්ථාපිත කළ සමරු ඵලකය ද අතුරුදහන්ව තිබේ "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0856.wav,Sinhala,"( sin_3531_4176172013 "" මෙතන වෙන්නේත් ඒ වගේ වැඩක් කියන එකයි මම කිව්වේ "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0857.wav,Sinhala,"( sin_2241_7573097860 "" රුවන්මැලි සෑයෙන් ලැබුණු කරඬුවක මෙවැනි හැඩයක් ඇත "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0858.wav,Sinhala,"( sin_6897_5186824219 "" හැබැයි සම්බෝල මැල්ලුම් වලට නම් පොල් ඕනෑමයි "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0859.wav,Sinhala,"( sin_9228_1541742979 "" මේ නිසා හෙතෙම ශාරීරික වේදනා පමණක් විඳියි "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0860.wav,Sinhala,"( sin_5681_8201600311 "" මෙම අභියෝගය ජය ගැනීමෙන් තොරව රටක් ලෙස ජාතියක් ලෙස අපට ඉදිරි ගමනක් නැත "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0861.wav,Sinhala,"( sin_3531_0691721431 "" මෙම සිද්ධාන්තය අනුව දුකෙහි උපත පඤ්ච උපාදානක්කන්ධයේ උපතයි "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0862.wav,Sinhala,"( sin_6897_2109872394 "" රජතුමා තමන්ව මාලිගයට කැඳවන බව දැනුම් දුන්නා "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0863.wav,Sinhala,"( sin_2282_1620917825 "" මට හිතුණ ආයෙත් කෝච්චිය පෙරලුණ තැනට යන්න ඕන කියල "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0864.wav,Sinhala,"( sin_2282_2885408035 "" කෑම ජාති දැකල පොඩ්ඩක් විතර කේන්ති ගිහින් වගේ "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0865.wav,Sinhala,"( sin_6897_4166086677 "" හින්දි සිනමාවෙත් එවන් ඒවා ඕනෑ තරම් තියෙනවා "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0866.wav,Sinhala,"( sin_4499_2251050505 "" රැස්කිරීම් බලාපොරොත්තු අඩු කළ හැකි වන්නේ ය "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0867.wav,Sinhala,"( sin_7183_9474128676 "" ආතර් සී ක්ලාක් උපත ලැබුවේ එංගලන්තයේ සමර්සෙට් හිදීය "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0868.wav,Sinhala,"( sin_2241_1739595290 "" මේ සියල්ල කතරගම පූජාභූමියට එක් වූයේ පසු කාලීනව ය "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0869.wav,Sinhala,"( sin_7183_6514998428 "" පල්ලියෙන් පිටව යන මොහු සොරුන් රැලකට අසු වෙනවා "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0870.wav,Sinhala,"( sin_4499_6975806565 "" මොහු දිය යටින් ගින්දර ගෙනයන ආකාරයේ පුද්ගලයෙකි "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0871.wav,Sinhala,"( sin_2282_7659803756 "" මේවායේ කටයුතුවලට සතුරු පීඩා මතු කරන මාසයකි "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0872.wav,Sinhala,"( sin_3688_7804317720 "" මේකට සබ් දාන්න ඉගන ගත්තේ විකියා සහෝගේ බ්ලොග් එකකින් "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0873.wav,Sinhala,"( sin_4499_4694621905 "" රජ්ජුරුවෝ ඉක්මනින් වීථි සංචාරය අවසන් කළා "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0874.wav,Sinhala,"( sin_4191_8268722814 "" මෙන්න මේ පස්වෙලා යන ස්වභාවයට අයිති දේ ඔබ තුළ තියෙනවා "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0875.wav,Sinhala,"( sin_4499_9584059479 "" මොකක්ද මේ නිල්මිණි ගැන කියැවෙන අලුත් ආරංචිය "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0876.wav,Sinhala,"( sin_2241_5545272033 "" ස්ටැෆර්ඩ් මෝටර්ස් ආයතනය මඟින් එය ඉටු කර දීමට මඟ සැලැස් වූයේ විමලදාස පෙරේරාය "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0877.wav,Sinhala,"( sin_6314_5396288311 "" මොකද මේ රටේ හරක් මැරෙන්නේ අවුරුද්දකයට ලක්ෂයයි "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0878.wav,Sinhala,"( sin_5681_5513753833 "" මේ කරුණුවලින් භික්ෂුව කුමන නිකායකට අයත්දැයි දැනගත හැකිය "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0879.wav,Sinhala,"( sin_2282_5121271731 "" අතවැස්සෝ ඒ වෙත එතුමන්ගේ අඩුම කුඩුම ඔසවාගෙන ගියහ "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0880.wav,Sinhala,"( sin_5681_5518682192 "" එහිදි විශාල ශබ්දයක් හා ආලෝකයක් පිටවේ "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0881.wav,Sinhala,"( sin_4499_2573992768 "" ස්ටීවන් ස්පිල්බර්ග් ගේ නම් ඉතින් අහන්න දෙයක් නැ "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0882.wav,Sinhala,"( sin_4191_1097387953 "" මුළු යුරෝපයේම තමන්ගෙ බස විතරයි කතා කරන්නෙ "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0883.wav,Sinhala,"( sin_9228_5835359007 "" රේමයයි වෛරයයි අතරේ වෙනස කෙස් ගසකට සමයි "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0884.wav,Sinhala,"( sin_3976_4339758274 "" ඇය කෙළින්ම දෙව්රම් විහාරයට යන්න පිටත් වුනා "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0885.wav,Sinhala,"( sin_3531_9266896424 "" මීට විරුද්ධව මොවුන් අභියාචනා ඉදිරිපත් කරනු ඇත "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0886.wav,Sinhala,"( sin_7183_0119386806 "" මොකද ලංකාවේදි වගේ අනිත් රටවලදි බාන්න තහනම් "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0887.wav,Sinhala,"( sin_2282_4980926918 "" උඹ දුටුගැමුණු රජතුමාට කරපු අපහාසයට වන්දි ගෙවන්න වෙයි "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0888.wav,Sinhala,"( sin_6314_7605773958 "" යාලුවා ඔයා ලොකු ජෝකර් කෙනෙක් කියලද හිතන් ඉන්නෙ "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0889.wav,Sinhala,"( sin_3688_2876065138 "" සීගිරිය අවට දිය අගල් වලින් ආවරණය කර තිබේ "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0890.wav,Sinhala,"( sin_9228_0822363844 "" අවසාන වශයෙන් වැඩේට බොහොම ස්තුතියි කිව්වා "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0891.wav,Sinhala,"( sin_3531_3894490943 "" මූර්තිය සදහා සුදුසුම ඉරියව්ව මේ යැයි මට සිතේ "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0892.wav,Sinhala,"( sin_4191_9881914233 "" මුළු ජීවිතේ ම ඇතැම් අය කැප කරන්නේ රූපය වෙනුවෙන් "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0893.wav,Sinhala,"( sin_7183_3977950878 "" මෙතැන එවැන්නක් සිදුවී ඇති බවක් මට නම් නොපෙනේ "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0894.wav,Sinhala,"( sin_3531_9086229255 "" මෙම කොටස ඇත්තේ කුඩා ඔයෙන් එතර විමට පෙරයි "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0895.wav,Sinhala,"( sin_6897_1919677435 "" මීට අමතරව ඉතාලියේ පාර්ලිමේන්තුවේ අසුන් ගැනීමටද ඔවුන් සමත් වී අවසානයි "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0896.wav,Sinhala,"( sin_3688_7584831034 "" මෙතැනදි මූලික ම අභියෝගය කරුණු ස්ලබාගැනීමේ අසීරුකම "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0897.wav,Sinhala,"( sin_3531_4840614757 "" අයිස්ලන්තය උතුරු අත්ලාන්තික් සාගරයේ පිහිටා ඇති රටකි "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0898.wav,Sinhala,"( sin_3688_2081640982 "" මේවා ගෝලීය ධනවාදයට කිසිසේත්ම විකල්පයක් නොවේ "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0899.wav,Sinhala,"( sin_9228_5814856317 "" නඩු විභාගයේදී ඉන් අට දෙනෙක් වැරදිකරුවෝ වූහ "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0900.wav,Sinhala,"( sin_7183_4961687291 "" මෙම නීති රෙගුලාසි වලින් රිංගා යාම පහසු නැත "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0901.wav,Sinhala,"( sin_9228_0000084396 "" මෙතන කන්ද නැගල උඩට ගියාම වටේම හොඳට පේනවා "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0902.wav,Sinhala,"( sin_7183_1932220079 "" මෙන්න අපි වගේ පොඩි ලමයින්ට බලන්න හොද නැති එකක් දාලෝ "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0903.wav,Sinhala,"( sin_2241_2260885335 "" මූලික සුදුසුකම් නැති අය තමයි බඳවා ගෙන තිබෙන්නේ "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0904.wav,Sinhala,"( sin_4191_8578172520 "" මේකෙත් හිටියෙ හුරුපුරුදු සුපිරි නළුවෙක් තමයි "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0905.wav,Sinhala,"( sin_4191_5178909305 "" මේක තමයි ඔබතුමාට දෙන්න තිබෙන සරලම උත්තරය "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0906.wav,Sinhala,"( sin_4191_1621484430 "" හෙක්ටර් කොබ්බෑකඩුව ගොවි කටයුතු පර්යේෂණ හා පුහුණු ආයතනය "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0907.wav,Sinhala,"( sin_6897_7348044415 "" වෙනස්වීම යන්න එතරම් සරල සංකල්පයක් ද නො වේ "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0908.wav,Sinhala,"( sin_3531_7533642183 "" ඔවුහු මීගමුව කලුතර හා බේරුවල කොල්ල කෑහ "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0909.wav,Sinhala,"( sin_5681_1680024888 "" මඩේ උපන් පියුම දිය මතු පිටට පැමිණෙන විකසිත වෙයි "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0910.wav,Sinhala,"( sin_3531_0989331302 "" එය ජනතා විමුක්ති පෙරමුණට පමණක් හිමි වූවක් නොවේ "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0911.wav,Sinhala,"( sin_9228_1780707976 "" මෙම පද නූතන වාදකයින් නොතකා හැරීම නිසා පරිහානියට යමින් පවතී "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0912.wav,Sinhala,"( sin_2282_1519089911 "" කවුරුන්ද කියලා නම් වශයෙන් කියන්න පුළුවන්ද "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0913.wav,Sinhala,"( sin_6314_9439951380 "" යම් අර්ථය පිණිස සදා පුඤ්ඤං පවඩ්ඪති කියන ලදී "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0914.wav,Sinhala,"( sin_9228_7644203225 "" පොදුවේ අනුන් වෙනුවෙන් වැඩිපුර වියදම් යෙදෙන වසරකි "" )",fake,gTTS-si,synthetic_tts,clean
data/fake/sinhala\fake_sin_0915.wav,Sinhala,"( sin_2241_9678229376 "" මෙන්න මේ වගේ විදිමත් කතිකාවකින් අප කාටත් හදෙන්න හැකියි "" )",fake,gTTS-si,synthetic_tts,clean
